time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-02-27 09:30:00-05:00,MLTrader,5935cc88fd444a5ea3df28e7b29b0a03,AAPL,sell,stop,fill,1,day,0.0,1,stock,70.2750015258789,675.0,0.0
2020-02-27 09:30:00-05:00,MLTrader,a47d251dfd64426098dbdaab776f1b3a,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-02-27 09:30:00-05:00,MLTrader,4df8a4c4c6cd47d6926014145b285962,AAPL,sell,stop,fill,1,day,0.0,1,stock,70.2750015258789,337.0,0.0
2020-02-27 09:30:00-05:00,MLTrader,b1d6d618d7b3461d875eadc5944acd9f,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-02-27 09:30:00-05:00,MLTrader,57a446669310407fbbecb91fa1fe6dfd,AAPL,sell,stop,fill,1,day,0.0,1,stock,69.77512702941894,170.0,0.0
2020-02-27 09:30:00-05:00,MLTrader,c648bc77e95e4a1ea89318f256cf8910,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-02-27 09:30:00-05:00,MLTrader,8c341e6bd7ad473fa46b00bcc8ed9148,AAPL,sell,stop,fill,1,day,0.0,1,stock,70.2750015258789,83.0,0.0
2020-02-27 09:30:00-05:00,MLTrader,fd8e3edf731b494ebd5037004c971ee7,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-02-27 09:30:00-05:00,MLTrader,217e7cafabd84c37a123c8e4b7b2b63d,AAPL,sell,stop,fill,1,day,0.0,1,stock,70.2750015258789,42.0,0.0
2020-02-27 09:30:00-05:00,MLTrader,07d48b73263b44c3a664c0f264dc1cc0,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-02-27 09:30:00-05:00,MLTrader,cdb56af666164216b4cd7fd1eade8c16,AAPL,sell,stop,fill,1,day,0.0,1,stock,70.2750015258789,22.0,0.0
2020-02-27 09:30:00-05:00,MLTrader,006b4aba6db446b6927f043d24772ba8,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-02-27 09:30:00-05:00,MLTrader,9a3e04fb00484589abb7d9ad3e0da168,AAPL,sell,stop,fill,1,day,0.0,1,stock,70.2750015258789,11.0,0.0
2020-02-27 09:30:00-05:00,MLTrader,7746cbabaa1c4dea90867e24708f6f97,AAPL,buy,market,fill,1,gtc,0.0,1,stock,70.2750015258789,3.0,0.0
2020-02-28 09:30:00-05:00,MLTrader,0b556eed28164d4697205f5c6674bfe4,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-02-28 09:30:00-05:00,MLTrader,a07f8ab7a69442c9af2e703088488215,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-02-28 09:30:00-05:00,MLTrader,c153bc1404a0483fbf86946c68b74519,AAPL,sell,stop,fill,1,day,0.0,1,stock,64.31500244140625,5.0,0.0
2020-02-28 09:30:00-05:00,MLTrader,d02efd922a844b94b02b8d8676c417e4,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-02-28 09:30:00-05:00,MLTrader,740b5a73c7b3406998dea160c01bbcb8,AAPL,sell,stop,fill,1,day,0.0,1,stock,64.31500244140625,3.0,0.0
2020-02-28 09:30:00-05:00,MLTrader,0b556eed28164d4697205f5c6674bfe4,AAPL,buy,market,fill,1,gtc,0.0,1,stock,64.31500244140625,733.0,0.0
2020-03-02 09:30:00-05:00,MLTrader,58c57c2aca79440784010ebcbcd36e4d,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-02 09:30:00-05:00,MLTrader,58c57c2aca79440784010ebcbcd36e4d,AAPL,buy,market,fill,1,gtc,0.0,1,stock,70.56999969482422,338.0,0.0
2020-03-03 09:30:00-05:00,MLTrader,d0dd4708b6d1465bad125e6e534fb81f,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-03 09:30:00-05:00,MLTrader,d0dd4708b6d1465bad125e6e534fb81f,AAPL,buy,market,fill,1,gtc,0.0,1,stock,75.9175033569336,157.0,0.0
2020-03-04 09:30:00-05:00,MLTrader,945651cf94254f46b79f5590ac3a0a1b,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-04 09:30:00-05:00,MLTrader,945651cf94254f46b79f5590ac3a0a1b,AAPL,buy,market,fill,1,gtc,0.0,1,stock,74.11000061035156,80.0,0.0
2020-03-05 09:30:00-05:00,MLTrader,9f2b95b3489e4c0091099b2741bfa224,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-05 09:30:00-05:00,MLTrader,9f2b95b3489e4c0091099b2741bfa224,AAPL,buy,market,fill,1,gtc,0.0,1,stock,73.87999725341797,40.0,0.0
2020-03-06 09:30:00-05:00,MLTrader,03528d9b65fd4068bbf448dcc1118afd,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-06 09:30:00-05:00,MLTrader,ab3bd2dd79614349991cf6056984c6a6,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-06 09:30:00-05:00,MLTrader,17488cb314fd434facec41bbd6603d35,AAPL,sell,stop,fill,1,day,0.0,1,stock,70.5,157.0,0.0
2020-03-06 09:30:00-05:00,MLTrader,7ba592032963444495549b7d1f65e280,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-06 09:30:00-05:00,MLTrader,3fbec79fb4924d53b1627394cc64f07c,AAPL,sell,stop,fill,1,day,0.0,1,stock,70.40450057983398,80.0,0.0
2020-03-06 09:30:00-05:00,MLTrader,03528d9b65fd4068bbf448dcc1118afd,AAPL,buy,market,fill,1,gtc,0.0,1,stock,70.5,21.0,0.0
2020-03-09 08:30:00-04:00,MLTrader,5c09a05128b54172b02ff33be7de6c68,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-09 08:30:00-04:00,MLTrader,e89c2a81ccfd4af78dd1247802c656cc,AAPL,sell,stop,fill,1,day,0.0,1,stock,69.28500366210938,40.0,0.0
2020-03-09 09:30:00-04:00,MLTrader,1e11a86dc0484684b98fb80e3ffbcd09,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-09 09:30:00-04:00,MLTrader,1e11a86dc0484684b98fb80e3ffbcd09,AAPL,buy,market,fill,1,gtc,0.0,1,stock,69.28500366210938,151.0,0.0
2020-03-10 09:30:00-04:00,MLTrader,b5c0910b94344739a20b79195feb8ceb,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-10 09:30:00-04:00,MLTrader,b5c0910b94344739a20b79195feb8ceb,AAPL,buy,market,fill,1,gtc,0.0,1,stock,69.34750366210938,76.0,0.0
2020-03-11 09:30:00-04:00,MLTrader,e6d03737a83241889c3263f9f3d7520c,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-11 09:30:00-04:00,MLTrader,7c8ecd7b0cb54713aa02d7fcedb80cc1,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-11 09:30:00-04:00,MLTrader,a7431f20b2914611a32f834a2b2c0ee4,AAPL,sell,stop,fill,1,day,0.0,1,stock,63.98500061035156,338.0,0.0
2020-03-11 09:30:00-04:00,MLTrader,751f86b114a043bdbeeece49f0d9b4d3,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-11 09:30:00-04:00,MLTrader,f20aeb094dd3413cbd5ad397d8b85627,AAPL,sell,stop,fill,1,day,0.0,1,stock,63.98500061035156,21.0,0.0
2020-03-11 09:30:00-04:00,MLTrader,5c5667ec40504e0ca18058355a459538,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-11 09:30:00-04:00,MLTrader,2d8d66b651b44cb084d6c56b7afa52bd,AAPL,sell,stop,fill,1,day,0.0,1,stock,63.98500061035156,151.0,0.0
2020-03-11 09:30:00-04:00,MLTrader,80c06026406a4097b76670aa96201ac7,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-03-11 09:30:00-04:00,MLTrader,d3ddeb7d19174031b97ef2b0354a1771,AAPL,sell,stop,fill,1,day,0.0,1,stock,63.98500061035156,76.0,0.0
2020-03-11 09:30:00-04:00,MLTrader,e6d03737a83241889c3263f9f3d7520c,AAPL,buy,market,fill,1,gtc,0.0,1,stock,63.98500061035156,41.0,0.0
2020-03-12 09:30:00-04:00,MLTrader,12d6df5d84094c5d888fb3be63bab9ba,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-12 09:30:00-04:00,MLTrader,12d6df5d84094c5d888fb3be63bab9ba,AAPL,buy,market,fill,1,gtc,0.0,1,stock,66.22250366210938,303.0,0.0
2020-03-13 09:30:00-04:00,MLTrader,82e6e143c90241f58fcffec9520551c2,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-03-13 09:30:00-04:00,MLTrader,82e6e143c90241f58fcffec9520551c2,AAPL,buy,market,fill,1,gtc,0.0,1,stock,66.22250366210938,152.0,0.0
2020-03-16 08:30:00-04:00,MLTrader,b84eccec88c4498885c2ce1a2159a9b5,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
